   19.00   -90.00    90.00   -54.25  15000.0
 -180.00   -42.34   -87.25   -37.00   178.99
 -179.00   -34.22   153.37   -38.87  -139.59
 -178.00   -27.14   154.36   -38.78   -90.10
 -177.00   -25.58   175.32   -35.15   -35.62
 -176.00   -26.84  -148.25   -33.87    -4.25
 -175.00   -25.18  -102.48   -35.84    25.67
 -174.00   -23.24   -70.58   -39.20    82.48
 -173.00   -23.86   -50.53   -35.27   147.13
 -172.00   -29.98   -31.45   -31.30   173.17
 -171.00   -36.17   107.63   -31.51  -179.20
 -170.00   -25.38   148.17   -33.17  -170.69
 -169.00   -22.38   160.22   -37.52  -146.89
 -168.00   -22.69   168.17   -38.70  -165.99
 -167.00   -23.83   169.81   -42.36   159.68
 -166.00   -25.13   171.52   -37.55   164.30
 -165.00   -23.31  -174.34   -33.79   165.86
 -164.00   -20.48  -149.31   -32.41   176.78
 -163.00   -18.11  -125.04   -30.38   179.16
 -162.00   -16.76   -98.89   -29.41  -169.85
 -161.00   -16.81   -68.69   -31.51  -149.28
 -160.00   -17.57   -28.85   -33.03  -123.10
 -159.00   -17.73    20.35   -35.71   -94.05
 -158.00   -17.07    66.04   -39.21   -56.94
 -157.00   -16.36   109.26   -42.16   -32.70
 -156.00   -16.22   151.28   -59.57   -26.57
 -155.00   -15.68  -169.25   -38.43   165.05
 -154.00   -15.52  -135.75   -32.55  -161.83
 -153.00   -16.65  -104.98   -30.82  -151.04
 -152.00   -20.00   -74.88   -30.74  -119.30
 -151.00   -27.23   -32.45   -30.76   -90.64
 -150.00   -30.94    88.80   -31.84   -54.57
 -149.00   -26.14   139.53   -37.60   -25.77
 -148.00   -25.08  -175.95   -40.28    86.27
 -147.00   -25.50  -128.44   -30.25   147.08
 -146.00   -24.82   -78.62   -27.42   174.59
 -145.00   -25.74   -31.23   -26.18  -161.73
 -144.00   -26.02    15.18   -26.29  -132.86
 -143.00   -26.16    69.45   -26.86  -106.36
 -142.00   -24.95   118.17   -30.33   -78.18
 -141.00   -24.10   157.72   -44.05   -25.60
 -140.00   -23.92  -160.64   -33.55   108.45
 -139.00   -22.08  -123.02   -30.71   143.76
 -138.00   -21.22   -90.21   -30.85  -164.30
 -137.00   -21.84   -55.05   -29.85  -105.33
 -136.00   -23.47   -14.79   -25.70   -53.73
 -135.00   -24.88    43.84   -23.61   -29.19
 -134.00   -22.95   103.20   -23.43    -5.77
 -133.00   -20.96   149.20   -26.89    29.30
 -132.00   -20.37  -169.59   -31.78    71.09
 -131.00   -21.47  -115.29   -40.08   135.57
 -130.00   -21.08   -47.61   -35.71   -53.97
 -129.00   -18.45     5.66   -27.06   -15.73
 -128.00   -17.39    55.71   -23.77    21.74
 -127.00   -16.25   107.03   -22.48    55.08
 -126.00   -16.34   158.25   -21.84    84.06
 -125.00   -16.53  -144.61   -23.70   113.45
 -124.00   -17.55   -90.56   -27.22   162.81
 -123.00   -18.62   -29.93   -27.24  -139.00
 -122.00   -19.07    37.26   -26.78   -88.07
 -121.00   -18.06   109.69   -29.21   -58.87
 -120.00   -16.51   170.33   -33.81   -17.50
 -119.00   -16.80  -129.68   -40.19    40.06
 -118.00   -16.97   -58.19   -33.74   123.53
 -117.00   -15.60     9.90   -30.47   175.43
 -116.00   -15.04    70.80   -28.48  -136.81
 -115.00   -14.86   133.54   -28.33   -91.91
 -114.00   -14.68  -161.48   -31.07   -63.43
 -113.00   -13.82   -95.54   -40.66   -18.10
 -112.00   -12.77   -33.85   -30.95   148.32
 -111.00   -12.65    27.54   -26.58  -170.44
 -110.00   -12.82    91.71   -24.75  -133.45
 -109.00   -12.83   156.37   -26.13  -102.68
 -108.00   -12.66  -139.57   -34.10   -61.48
 -107.00   -12.90   -72.98   -32.78   126.59
 -106.00   -12.95    -2.84   -22.66   163.76
 -105.00   -13.18    69.30   -19.62  -161.46
 -104.00   -12.98   144.92   -19.55  -125.51
 -103.00   -11.94  -149.09   -23.29   -94.66
 -102.00   -11.98   -92.35   -39.20   -81.82
 -101.00   -13.59   -29.97   -24.65   165.28
 -100.00   -14.37    47.69   -19.88  -169.34
  -99.00   -12.58   125.13   -18.95  -136.55
  -98.00   -10.97  -174.49   -21.93  -101.39
  -97.00   -11.24  -117.25   -35.84   -21.31
  -96.00   -13.30   -52.61   -23.38   128.67
  -95.00   -14.91    29.11   -18.60   166.95
  -94.00   -13.41   108.77   -17.68  -157.83
  -93.00   -11.68   170.74   -20.11  -120.56
  -92.00   -11.89  -130.47   -26.72   -52.86
  -91.00   -13.32   -62.65   -25.12    64.11
  -90.00   -14.77    15.71   -22.37   120.82
  -89.00   -14.09    99.34   -23.95   174.33
  -88.00   -13.01   165.63   -30.35  -112.23
  -87.00   -13.37  -133.00   -25.90    17.29
  -86.00   -14.23   -66.91   -20.94    69.65
  -85.00   -14.21     2.22   -19.80   115.64
  -84.00   -14.38    69.92   -20.92   164.88
  -83.00   -14.84   142.26   -23.00  -122.76
  -82.00   -14.96  -139.76   -21.46   -43.70
  -81.00   -13.95   -63.42   -20.37    20.23
  -80.00   -13.46     3.76   -20.89    80.69
  -79.00   -13.79    71.48   -21.68   150.46
  -78.00   -13.52   132.82   -21.60  -146.10
  -77.00   -13.41  -174.12   -22.93   -89.38
  -76.00   -13.56  -123.02   -24.08   -32.71
  -75.00   -13.90   -66.66   -28.94    45.17
  -74.00   -14.30    -2.91   -23.50   149.72
  -73.00   -13.19    73.07   -19.19  -162.57
  -72.00   -10.63   137.40   -17.95  -120.53
  -71.00    -9.47  -165.76   -18.70   -73.89
  -70.00    -9.42  -105.49   -20.68   -20.32
  -69.00    -9.11   -38.28   -22.12    55.79
  -68.00    -7.81    26.09   -19.76   126.24
  -67.00    -6.83    83.81   -18.17   168.36
  -66.00    -6.67   139.73   -18.69  -150.64
  -65.00    -6.91  -161.23   -21.15   -98.99
  -64.00    -6.62  -102.55   -23.95   -27.54
  -63.00    -6.20   -47.78   -22.13    51.73
  -62.00    -6.18     5.82   -19.83   108.19
  -61.00    -6.39    61.02   -19.42   158.91
  -60.00    -6.50   117.40   -19.64  -150.96
  -59.00    -6.27   170.86   -20.82  -102.50
  -58.00    -6.20  -140.71   -20.79   -50.87
  -57.00    -6.05   -90.01   -19.94    -1.58
  -56.00    -5.29   -38.15   -19.09    42.31
  -55.00    -4.36    12.92   -18.17    88.10
  -54.00    -3.81    62.44   -17.15   130.63
  -53.00    -3.60   111.23   -16.38   171.94
  -52.00    -3.54   157.30   -15.88  -144.55
  -51.00    -3.52  -158.93   -15.15  -102.80
  -50.00    -3.14  -117.91   -14.59   -64.23
  -49.00    -2.60   -77.71   -14.49   -26.26
