   19.00   -90.00    90.00   -33.76  15000.0
 -180.00   -33.94    54.89   -57.51   163.56
 -179.00   -34.12    78.84   -53.68  -166.76
 -178.00   -34.38   112.14   -51.21  -131.81
 -177.00   -34.16   147.24   -50.18  -116.53
 -176.00   -33.62  -178.89   -51.06  -107.55
 -175.00   -33.02  -146.86   -53.96   -84.78
 -174.00   -32.55  -116.41   -58.26   -73.80
 -173.00   -32.66   -89.55   -70.95  -131.23
 -172.00   -33.35   -64.30   -62.43   161.86
 -171.00   -34.88   -37.95   -60.08   148.84
 -170.00   -36.41    -4.30   -54.81   136.85
 -169.00   -36.42    37.23   -53.14   121.80
 -168.00   -34.51    70.99   -51.31   125.11
 -167.00   -32.60    97.38   -49.22   135.89
 -166.00   -31.43   121.57   -49.57   154.34
 -165.00   -30.98   151.02   -49.87  -178.46
 -164.00   -30.78  -173.64   -50.58  -137.08
 -163.00   -30.77  -134.09   -51.57   -96.41
 -162.00   -31.04   -95.08   -53.68   -44.35
 -161.00   -32.19   -56.93   -54.55    27.42
 -160.00   -35.04   -13.15   -52.16    88.91
 -159.00   -39.26    48.24   -49.94   125.06
 -158.00   -39.93   128.27   -48.99   158.41
 -157.00   -38.34  -177.95   -49.94   168.16
 -156.00   -38.01  -140.42   -50.87   176.35
 -155.00   -37.29  -113.72   -53.74  -166.58
 -154.00   -35.68   -91.62   -55.79  -117.87
 -153.00   -34.04   -62.87   -54.36   -44.00
 -152.00   -33.63   -24.24   -53.38    11.78
 -151.00   -34.63    29.52   -54.30    69.99
 -150.00   -35.18    99.95   -53.76   160.20
 -149.00   -33.98   171.18   -52.28  -130.79
 -148.00   -32.88  -123.41   -53.52   -54.99
 -147.00   -32.10   -62.02   -51.08    31.54
 -146.00   -32.59    -8.10   -47.44    98.76
 -145.00   -34.64    46.23   -46.27   147.19
 -144.00   -38.23   107.89   -47.96   175.46
 -143.00   -41.64   176.93   -50.95   178.50
 -142.00   -43.49  -125.64   -48.79   159.27
 -141.00   -44.49   -78.11   -46.89   162.69
