   19.00   -90.00    90.00   -53.48  15000.0
 -180.00   -35.62  -119.55   -44.05  -118.09
 -179.00   -37.39   165.91   -42.13  -101.19
 -178.00   -31.73   145.49   -35.93   -45.31
 -177.00   -30.65   165.28   -32.53   -14.03
 -176.00   -31.14  -125.46   -33.66    -3.77
 -175.00   -25.63   -77.97   -39.30    19.82
 -174.00   -22.62   -59.30   -41.82   127.46
 -173.00   -23.23   -41.45   -33.40   152.19
 -172.00   -27.25    -6.08   -30.27   168.74
 -171.00   -27.61    85.43   -28.77   173.63
 -170.00   -22.55   125.48   -30.51   174.43
 -169.00   -20.59   146.48   -34.78  -175.14
 -168.00   -21.82   158.23   -40.06  -150.46
 -167.00   -23.74   166.81   -40.39  -112.72
 -166.00   -24.41   170.28   -54.01   -38.55
 -165.00   -23.14   179.51   -45.55   177.90
 -164.00   -19.47  -162.08   -33.33  -178.16
 -163.00   -16.87  -138.65   -31.24   176.65
 -162.00   -15.55  -112.79   -29.19   168.70
 -161.00   -15.50   -77.28   -29.49  -178.32
 -160.00   -15.66   -38.83   -31.64  -154.97
 -159.00   -15.65     9.12   -31.90  -120.66
 -158.00   -15.20    54.34   -29.85   -89.76
 -157.00   -15.20    91.66   -28.45   -63.38
 -156.00   -15.33   140.01   -29.89   -32.83
 -155.00   -14.83   175.39   -35.23    -1.00
 -154.00   -14.73  -145.64   -39.78   128.57
 -153.00   -15.45  -115.33   -31.74   175.65
 -152.00   -17.60   -86.83   -29.17  -150.48
 -151.00   -22.17   -37.60   -30.59  -112.59
 -150.00   -24.61    32.27   -30.97   -64.43
 -149.00   -23.58    95.67   -34.76   -25.00
 -148.00   -23.60   151.65   -34.62    55.03
 -147.00   -24.18  -157.88   -31.78   118.62
 -146.00   -23.47  -103.94   -28.40   150.02
 -145.00   -25.64   -66.38   -26.02   171.36
 -144.00   -29.89   -16.64   -24.97  -155.03
 -143.00   -29.55    59.92   -25.43  -125.43
 -142.00   -28.62    90.25   -25.58   -93.51
 -141.00   -26.34   130.50   -29.48   -32.82
 -140.00   -24.78   160.50   -29.70    43.52
 -139.00   -22.34  -156.35   -27.50   113.16
 -138.00   -20.22  -111.91   -26.64   167.01
 -137.00   -19.79   -70.77   -27.83  -130.50
 -136.00   -20.82   -19.06   -24.80   -63.98
 -135.00   -22.68    41.34   -22.67   -27.96
 -134.00   -22.73   108.76   -22.15     4.51
 -133.00   -20.86   156.50   -23.72    35.35
 -132.00   -20.73  -163.78   -27.03    76.31
 -131.00   -21.20  -112.49   -30.48   118.35
 -130.00   -20.44   -66.07   -42.52   115.56
 -129.00   -20.20   -13.32   -33.60   -27.94
 -128.00   -18.87    51.26   -28.01    24.86
 -127.00   -17.10    99.58   -24.91    54.98
 -126.00   -15.82   155.94   -22.23    96.25
 -125.00   -15.51  -151.52   -24.97   122.65
 -124.00   -16.30   -93.41   -30.93   172.81
 -123.00   -17.70   -27.38   -33.98  -114.14
 -122.00   -19.67    38.58   -33.49   -66.80
 -121.00   -18.49   112.43   -36.71   -26.84
 -120.00   -17.24   171.43   -43.30   -49.37
 -119.00   -17.24  -135.06   -49.11    -7.98
 -118.00   -17.28   -64.05   -47.36    75.66
 -117.00   -15.78     1.59   -35.89   134.80
 -116.00   -14.11    67.59   -30.47  -153.36
 -115.00   -13.43   126.59   -25.68  -114.05
 -114.00   -13.50  -173.33   -26.96   -76.85
 -113.00   -12.76  -102.47   -34.89     5.11
 -112.00   -11.67   -39.21   -30.41   115.10
 -111.00   -10.89    29.48   -25.68  -175.08
 -110.00   -10.25    98.35   -23.03  -121.83
 -109.00   -10.31   162.61   -24.92   -74.43
 -108.00   -10.66  -124.80   -28.91     5.59
 -107.00   -11.32   -56.20   -25.92   107.26
 -106.00   -11.40    18.14   -21.57   165.95
 -105.00   -11.19    92.89   -19.88  -148.06
 -104.00   -10.81   164.85   -20.09  -106.84
 -103.00   -10.08  -120.99   -24.30   -61.62
 -102.00   -10.88   -54.47   -36.84    67.79
 -101.00   -12.50    20.02   -23.42   169.35
 -100.00   -13.28   105.85   -19.70  -154.82
  -99.00   -12.75   171.77   -21.43  -122.83
  -98.00   -13.48  -126.08   -26.81   -77.00
  -97.00   -16.28   -64.06   -37.02    62.84
  -96.00   -19.44    18.67   -24.25   136.53
  -95.00   -18.47   113.45   -20.97   175.61
  -94.00   -17.58   176.15   -19.82  -151.58
  -93.00   -19.57  -122.14   -22.33  -126.09
  -92.00   -26.05   -67.68   -31.30  -108.84
  -91.00   -36.85    41.75   -35.05   117.47
  -90.00   -28.27   162.93   -27.17   130.96
  -89.00   -27.54  -165.77   -26.37   153.15
  -88.00   -29.74  -131.35   -34.10   159.53
  -87.00   -36.77   -95.06   -30.80    68.59
  -86.00   -40.88   140.53   -23.68    78.15
  -85.00   -33.36  -118.35   -21.76   113.28
  -84.00   -26.37   -55.90   -24.83   146.15
  -83.00   -27.25    21.95   -32.00  -166.95
  -82.00   -28.57   104.05   -31.55   -29.14
  -81.00   -31.25  -165.47   -25.04     9.35
  -80.00   -32.07   -43.53   -24.98    63.36
  -79.00   -29.33    80.65   -25.66   128.85
  -78.00   -23.67   144.77   -25.16  -168.30
  -77.00   -23.23  -175.03   -26.58  -102.50
  -76.00   -25.78  -156.62   -28.29   -50.68
  -75.00   -23.41  -138.48   -36.68   -15.83
  -74.00   -21.04  -101.96   -31.88  -177.76
  -73.00   -23.85   -37.01   -25.24  -156.11
  -72.00   -21.43    78.62   -21.49  -128.38
  -71.00   -17.44   144.87   -20.77  -100.55
  -70.00   -16.11  -155.54   -22.82   -51.28
  -69.00   -17.07   -86.94   -25.43    16.80
  -68.00   -15.78    -8.36   -23.54    97.94
  -67.00   -13.82    51.53   -20.46   147.92
  -66.00   -13.62   102.92   -20.52  -171.81
