   19.00   -90.00    90.00   -47.44  15000.0
 -180.00   -24.58  -160.48   -32.35  -144.74
 -179.00   -23.86  -157.55   -34.69  -111.22
 -178.00   -23.11  -149.28   -39.05   -66.12
 -177.00   -23.11  -135.95   -38.55   -14.88
 -176.00   -23.09  -117.14   -35.34    35.23
 -175.00   -24.00   -97.59   -34.21    63.40
 -174.00   -25.23   -71.68   -32.02    85.52
 -173.00   -27.44   -46.00   -31.41    99.69
 -172.00   -31.49    -4.51   -31.23   116.93
 -171.00   -32.90    57.53   -31.39   125.46
 -170.00   -30.86    95.57   -31.25   151.92
 -169.00   -29.26   122.10   -30.79  -178.71
 -168.00   -28.76   137.13   -29.37  -152.02
 -167.00   -29.48   158.07   -28.49  -126.11
 -166.00   -28.97  -175.69   -28.76   -97.07
 -165.00   -27.05  -152.12   -29.33   -71.34
 -164.00   -24.11  -129.32   -30.69   -32.88
 -163.00   -22.11  -110.96   -32.77     0.83
 -162.00   -20.93   -90.71   -33.33    34.66
 -161.00   -20.53   -67.37   -37.08    58.57
 -160.00   -21.22   -41.32   -43.48    83.64
 -159.00   -22.22    -0.47   -43.33    89.41
 -158.00   -22.85    41.61   -36.89   105.28
 -157.00   -22.64    83.82   -31.74   119.23
 -156.00   -22.75   128.22   -28.84   139.78
 -155.00   -23.90   161.94   -27.77   155.29
 -154.00   -25.11  -153.93   -27.32   177.46
 -153.00   -27.18  -119.86   -27.89  -166.47
 -152.00   -30.35   -88.60   -27.84  -145.57
 -151.00   -37.88   -45.81   -28.12  -118.82
 -150.00   -43.17    91.52   -28.46  -106.03
 -149.00   -32.30   134.69   -29.31   -88.55
 -148.00   -31.26   152.17   -31.67   -80.09
 -147.00   -31.32   177.18   -31.78   -83.00
 -146.00   -32.88  -138.40   -31.99   -76.67
 -145.00   -33.80   -69.75   -32.39   -52.45
 -144.00   -29.98     0.39   -34.84    -2.52
 -143.00   -27.24    48.23   -36.14    73.37
 -142.00   -27.52    90.99   -32.43   130.90
 -141.00   -28.78   156.95   -29.29   164.76
 -140.00   -28.76  -126.73   -28.26  -164.37
 -139.00   -26.88   -64.75   -28.22  -124.15
 -138.00   -27.35   -15.34   -27.80   -78.76
 -137.00   -30.27    50.92   -26.96   -33.29
 -136.00   -29.75   131.32   -26.63    13.83
 -135.00   -30.19  -174.69   -28.99    55.33
 -134.00   -32.28  -102.30   -32.24   121.70
 -133.00   -32.77   -18.84   -33.96  -167.74
 -132.00   -31.70    72.33   -34.85   -91.29
 -131.00   -29.36   144.25   -34.11   -51.40
 -130.00   -29.44  -145.21   -34.52   -40.21
 -129.00   -28.66   -66.56   -32.38   -27.85
 -128.00   -29.28     0.00   -30.11     5.97
 -127.00   -30.68    91.05   -28.83    45.08
 -126.00   -24.92   168.13   -27.59    92.52
 -125.00   -23.15  -152.64   -27.83   122.27
 -124.00   -25.87  -103.68   -27.88   158.95
 -123.00   -31.48   -31.34   -27.81  -166.06
 -122.00   -35.43    96.40   -26.32  -120.90
 -121.00   -31.50   176.61   -24.96   -72.49
 -120.00   -36.48  -139.03   -25.85   -21.85
 -119.00   -39.33    89.45   -26.27    44.65
 -118.00   -32.95   153.35   -25.49   113.40
 -117.00   -29.73  -138.32   -25.17   159.19
 -116.00   -30.42   -73.26   -27.41  -148.18
 -115.00   -32.19     1.30   -28.63   -91.35
 -114.00   -31.50    94.89   -28.38   -44.87
 -113.00   -28.67   175.18   -27.67    -5.50
 -112.00   -28.44  -125.40   -27.96    34.91
 -111.00   -33.64   -28.82   -28.87    96.51
 -110.00   -27.79    73.94   -27.74   172.16
 -109.00   -25.42   137.77   -25.65  -130.89
 -108.00   -27.00  -156.20   -27.02   -75.83
 -107.00   -28.80   -93.34   -32.04   -15.42
 -106.00   -35.45   -21.23   -33.27   105.52
 -105.00   -35.73    79.47   -28.38  -173.33
 -104.00   -34.70   171.86   -25.56  -125.77
 -103.00   -29.08  -123.47   -25.15   -86.77
 -102.00   -29.68   -78.96   -27.39   -70.74
 -101.00   -37.80   -24.84   -31.61   -79.01
 -100.00   -38.42   171.89   -35.09   -82.85
  -99.00   -33.54  -135.91   -38.77  -115.68
  -98.00   -40.32  -109.98   -33.09  -147.49
  -97.00   -37.93  -177.84   -30.39  -130.20
  -96.00   -33.00  -134.64   -35.59   -71.65
  -95.00   -33.60   -81.03   -35.06    55.21
  -94.00   -38.44   -55.63   -29.60   135.20
  -93.00   -40.21  -131.60   -26.66  -168.40
  -92.00   -33.30  -146.31   -26.69  -108.26
  -91.00   -30.03  -125.96   -27.20   -45.42
  -90.00   -31.21   -93.35   -28.98    40.23
  -89.00   -44.53   -30.73   -27.79   109.60
  -88.00   -37.85   170.13   -29.61  -174.72
  -87.00   -31.13  -107.92   -30.37   -95.09
  -86.00   -27.20   -41.87   -31.36    -4.87
  -85.00   -27.33    14.47   -28.90    82.60
  -84.00   -33.93    73.50   -27.69   141.10
  -83.00   -34.82  -137.45   -26.78  -167.85
  -82.00   -31.03   -86.24   -28.70  -123.28
  -81.00   -30.76   -29.83   -33.23   -89.62
  -80.00   -31.38    31.16   -52.03    64.23
  -79.00   -30.82   116.03   -36.81   128.72
  -78.00   -27.45  -171.84   -36.20   154.37
  -77.00   -26.94  -108.53   -37.68   147.91
  -76.00   -29.68   -29.37   -37.63   151.08
  -75.00   -28.67    73.95   -36.52  -174.36
  -74.00   -26.03   162.90   -36.91  -147.56
  -73.00   -25.53  -125.46   -37.61  -156.24
  -72.00   -28.21   -39.32   -29.35  -171.51
  -71.00   -26.12    69.56   -24.69  -151.04
  -70.00   -22.26   137.66   -22.56  -123.37
  -69.00   -22.36  -169.99   -23.55   -95.33
  -68.00   -24.05  -103.39   -29.03   -54.28
  -67.00   -24.10   -33.79   -33.83    42.42
  -66.00   -21.18    13.26   -27.06   107.37
  -65.00   -19.18    56.58   -24.08   134.99
  -64.00   -17.81   106.50   -25.33   162.04
  -63.00   -17.07   164.02   -31.58  -152.41
  -62.00   -16.16  -131.98   -32.26   -27.22
  -61.00   -14.60   -71.22   -25.95    29.09
  -60.00   -13.71   -14.26   -25.64    71.25
  -59.00   -13.76    42.97   -27.32   130.89
  -58.00   -13.65   103.68   -27.36  -154.83
  -57.00   -13.18   161.32   -24.58   -94.81
  -56.00   -13.41  -147.69   -23.22   -47.99
  -55.00   -13.85   -97.14   -22.90   -12.51
  -54.00   -14.52   -52.78   -23.56    23.18
  -53.00   -15.62   -15.07   -24.21    53.08
  -52.00   -16.26    22.06   -24.20    87.43
  -51.00   -15.57    59.51   -23.62   122.18
  -50.00   -14.22    99.12   -22.72   160.20
  -49.00   -12.17   143.88   -22.20  -156.96
  -48.00   -10.29  -173.99   -21.33  -120.56
  -47.00    -9.06  -133.70   -22.00   -89.89
  -46.00    -8.76   -96.28   -24.32   -69.12
  -45.00    -9.30   -58.86   -30.54   -65.33
  -44.00    -9.81   -16.84   -34.25  -135.84
  -43.00    -9.46    25.33   -26.50  -160.43
  -42.00    -8.43    66.01   -22.49  -154.37
  -41.00    -7.56   103.99   -20.34  -141.41
  -40.00    -7.23   139.76   -19.47  -121.97
  -39.00    -7.38   177.03   -20.41   -93.31
  -38.00    -7.61  -147.31   -21.38   -54.92
  -37.00    -7.53  -111.64   -21.07   -12.58
  -36.00    -6.88   -76.76   -19.13    24.23
  -35.00    -6.09   -45.16   -17.39    49.95
  -34.00    -5.59   -13.45   -16.32    74.38
  -33.00    -5.52    17.81   -15.61    98.66
  -32.00    -5.82    49.66   -15.22   122.28
  -31.00    -6.17    82.49   -15.29   144.13
  -30.00    -6.58   114.16   -15.88   166.17
  -29.00    -6.86   145.80   -17.10  -169.34
  -28.00    -7.22   176.66   -19.24  -139.18
  -27.00    -7.70  -154.10   -20.53   -99.87
  -26.00    -8.41  -124.53   -20.51   -59.32
  -25.00    -9.35   -96.08   -19.35   -32.16
  -24.00   -10.73   -67.31   -18.54   -11.21
  -23.00   -12.56   -38.49   -18.32     4.76
  -22.00   -15.23    -5.95   -19.14    19.50
  -21.00   -19.00    39.71   -20.55    39.04
  -20.00   -19.50   111.14   -22.25    67.24
  -19.00   -15.07   159.49   -23.09   100.48
  -18.00   -11.31  -173.70   -21.98   131.16
  -17.00    -8.58  -155.80   -21.32   152.45
  -16.00    -6.55  -140.96   -21.20   170.70
